24, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=5max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 24, 0.213557269653, 0.0607942165898, 24, 0.929954937304, 0.00719737318637
25, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=5max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 25, 0.218623796646, 0.0359886759191, 25, 0.933457876176, 0.011450057716
26, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=6max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 26, 0.222032944481, 0.0606721782959, 26, 0.933018025078, 0.0104859356183
27, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=6max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 27, 0.220483739814, 0.0493638379158, 27, 0.934085423197, 0.00596851082914
28, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=7max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 28, 0.220247246786, 0.0487269843295, 28, 0.9316455721, 0.00922542445278
29, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=7max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 29, 0.219122870374, 0.0598019250959, 29, 0.933579937304, 0.0122697391564
30, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=8max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 30, 0.213596162398, 0.0547020764312, 30, 0.930018221003, 0.0147857585046
31, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=8max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 31, 0.213792800417, 0.0557550189811, 31, 0.933646943574, 0.00802529336767
32, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=9max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 32, 0.219199520599, 0.0638775409491, 32, 0.930516261755, 0.0157263132056
33, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=9max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 33, 0.214733632047, 0.0482413353626, 33, 0.937021747649, 0.00405188053366
34, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=10max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 34, 0.216176403097, 0.03377080277, 34, 0.934330133229, 0.0138848255324
35, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=10max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=1n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 35, 0.207116505781, 0.0522233078954, 35, 0.931459051724, 0.0106425512518
36, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features='auto'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 36, 0.155044751862, 0.0281000047826, 36, 0.946937336729, 0.00326795045331
37, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features='auto'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 37, 0.156262595942, 0.0356205444324, 37, 0.945309757053, 0.00234173320475
38, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features='sqrt'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 38, 0.150125691051, 0.0281944063945, 38, 0.945374542842, 0.00440767461791
39, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features='sqrt'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 39, 0.152467101313, 0.0335699727013, 39, 0.945977044148, 0.0024772670542
40, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features='log2'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 40, 0.158310841888, 0.0287734201385, 40, 0.94636265674, 0.0026149080068
41, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features='log2'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 41, 0.154739378455, 0.0353806641243, 41, 0.945382641066, 0.00223671730591
42, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=5max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 42, 0.153063083349, 0.0418037633858, 42, 0.945465419279, 0.00231881376641
43, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=5max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 43, 0.149804696793, 0.0300245002301, 43, 0.946831080199, 0.0021582291462
44, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=6max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 44, 0.153924196048, 0.0402887697641, 44, 0.945873008098, 0.00524194751816
45, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=6max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 45, 0.156581724414, 0.0339468711209, 45, 0.947322100313, 0.00311911493858
46, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=7max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 46, 0.153533741169, 0.0306917065778, 46, 0.945871669279, 0.00244090856579
47, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=7max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 47, 0.155765858538, 0.0373616860165, 47, 0.944330361808, 0.00478910928486
48, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=8max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 48, 0.154577721694, 0.0294647876205, 48, 0.946935083595, 0.00205601626474
49, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=8max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 49, 0.155859878272, 0.0298451826871, 49, 0.947083104754, 0.00324420219866
50, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=9max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 50, 0.152589758598, 0.0314855457629, 50, 0.947029551985, 0.00252607545665
51, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=9max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 51, 0.154199151491, 0.0312632496682, 51, 0.946061291797, 0.00317469395483
52, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=10max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 52, 0.153904080825, 0.0277797876806, 52, 0.946508261494, 0.00225521215928
53, RandomForestRegressor(bootstrap=Truecriterion='mse'max_depth=Nonemax_features=10max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 53, 0.157373903066, 0.0336479368159, 53, 0.944944749216, 0.00206243369496
54, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features='auto'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 54, 0.16000522303, 0.0330653052593, 54, 0.942203043365, 0.00428123749899
55, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features='auto'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 55, 0.165228640171, 0.0336108173146, 55, 0.942640380094, 0.00519122866689
